Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
05.01.2000; ; ; ;27,74;0;0
06.01.2000; ; ; ;27,65;0;0
02.01.2020;73,14;74,63;73,06;74,22;1.232.319;91.263.808
03.01.2020;73,73;73,83;72,33;73,32;1.153.245;84.257.152
