Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
22.07.2014;3,72966;3,72966;3,72966;3,72966;1.013;3.780
23.07.2014;4,06513;4,09473;4,06513;4,09473;2.331;9.485
25.07.2014;4,12433;4,12433;4,12433;4,12433;2.534;10.450
30.07.2014;4,61767;4,6374;4,58807;4,59794;8.648;39.906
05.08.2014;4,35127;4,38284;4,24273;4,38284;4.662;20.004
12.08.2014;4,3414;4,3414;4,3335;4,3335;3.395;14.737
13.08.2014;4,32166;4,32166;4,32166;4,32166;1.013;4.380
14.08.2014;4,33153;4,33153;4,33153;4,33153;6.253;5.136
15.08.2014;4,23878;4,23878;4,23878;4,23878;13.480;1.289
19.08.2014;4,18353;4,22902;4,17366;4,17366;780;3.266
20.08.2014;4,18284;4,18284;4,11446;4,11446;304;1.258
21.08.2014;4,29206;4,29206;4,1934;4,1934;4.511;19.332
22.08.2014;4,15393;4,15393;4,15393;4,15393;507;2.105
27.08.2014;4,14406;4,14406;4,00593;4,00593;1.216;5.012
28.08.2014;4,03553;4,03553;4,03553;4,03553;1.013;4.090
29.08.2014;3,85792;3,85792;3,85792;3,85792;507;1.955
04.09.2014;3,86384;3,86384;3,79872;3,79872;912;3.480
08.09.2014;3,79872;3,79872;3,79872;3,79872;709;2.695
10.09.2014;3,79872;3,79872;3,79872;3,79872;355;1.348
15.09.2014;3,79872;3,79872;3,79872;3,79872;1.064;4.043
16.09.2014;3,74939;3,74939;3,74939;3,74939;1.013;3.800
18.09.2014;3,78;3,78;3,78;3,78;100;378
22.09.2014;3,733;3,733;3,733;3,733;100;373
23.09.2014;3,6;3,6;3,6;3,6;2.100;7.560
24.09.2014;3,6;3,6;3,6;3,6;6.236;22.450
25.09.2014;3,6165;3,65;3,6;3,65;1.100;3.967
26.09.2014;3,79;3,82;3,79;3,82;1.000;3.814
30.09.2014;3,74;3,74;3,74;3,74;200;748
06.10.2014;3,6;3,6;3,6;3,6;500;1.800
07.10.2014;3,6;3,6;3,6;3,6;1.605;5.778
08.10.2014;3,49;3,49;3,47;3,47;1.030;3.593
13.10.2014;3,18;3,18;3,01;3,01;310;954
14.10.2014;3,32;3,45;3,32;3,45;500;1.712
21.10.2014;3,07;3,07;3,07;3,07;100;307
22.10.2014;2,9596;2,9596;2,92;2,92;2.000;5.844
23.10.2014;2,88;2,894;2,88;2,894;6.946;20.054
24.10.2014;2,97;2,97;2,95;2,95;4.350;12.865
29.10.2014;2,78;2,78;2,78;2,78;4.400;12.232
31.10.2014;2,87;2,87;2,85;2,85;1.000;2.854
06.11.2014;2,97;2,97;2,97;2,97;100;297
12.11.2014;3,63;3,63;3,63;3,63;301;1.093
13.11.2014;3,5201;3,5201;3,52;3,52;2.000;7.040
17.11.2014;3,72;3,72;3,72;3,72;300;1.116
18.11.2014;3,82;3,82;3,72;3,72;1.200;4.491
28.11.2014;3,59;3,59;3,59;3,59;100;359
02.12.2014;3,72;3,72;3,72;3,72;3.600;13.392
04.12.2014;3,72;3,72;3,72;3,72;1.000;3.720
09.12.2014;3,63;3,69;3,63;3,69;3.100;11.319
10.12.2014;3,35;3,35;3,35;3,35;100;335
11.12.2014;3,2642;3,2642;3,2642;3,2642;10.000;32.642
15.12.2014;3,08;3,08;3,08;3,08;750;2.310
19.12.2014;3,06;3,067;3,05;3,067;1.700;5.202
22.12.2014;2,95;2,95;2,95;2,95;150;443
24.12.2014;2,89;2,89;2,89;2,89;2.500;7.225
29.12.2014;2,94;2,94;2,94;2,94;1.850;5.439
02.01.2015;2,85;2,85;2,85;2,85;1.000;2.850
07.01.2015;2,99;2,99;2,99;2,99;300;897
14.01.2015;3,07;3,07;3,07;3,07;5.000;15.350
16.01.2015;3,066;3,066;3,03;3,03;400;1.219
20.01.2015;3;3,05;2,94;2,94;3.400;10.115
23.01.2015;2,95;2,95;2,95;2,95;750;2.213
02.02.2015;3,07;3,07;3,07;3,07;1.000;3.070
03.02.2015;3,25;3,25;3,17;3,17;1.200;3.820
10.02.2015;3,11;3,11;3,11;3,11;200;622
12.02.2015;3,4;3,4;3,4;3,4;1.493;5.076
17.02.2015;3,18;3,18;3,18;3,18;900;2.862
03.03.2015;3,13;3,13;3,13;3,13;2.500;7.825
05.03.2015;2,9;2,95;2,9;2,95;6.500;19.013
12.03.2015;2,89;2,89;2,89;2,89;2.100;6.069
13.03.2015;2,9;2,9;2,85;2,85;3.000;8.575
16.03.2015;2,94;2,94;2,9;2,9;7.500;21.758
17.03.2015;2,824;2,824;2,824;2,824;100;282
18.03.2015;2,8;2,8;2,8;2,8;200;560
19.03.2015;2,61;2,61;2,61;2,61;100;261
30.03.2015;2,82;2,82;2,82;2,82;100;282
10.04.2015;2,7;2,7;2,7;2,7;170;459
21.04.2015;2,71;2,71;2,71;2,71;100;271
23.04.2015;2,73;2,73;2,73;2,73;100;273
29.04.2015;2,73;2,73;2,73;2,73;800;2.184
08.05.2015;2,84;2,84;2,83;2,838;3.600;10.204
11.05.2015;2,83;2,83;2,83;2,83;400;1.132
12.05.2015;2,83;2,83;2,83;2,83;1.000;2.830
26.05.2015;2,75;2,75;2,71;2,71;500;1.363
02.06.2015;2,75;2,75;2,75;2,75;5.000;13.750
16.06.2015;2,6;2,6;2,6;2,6;2.700;7.020
17.06.2015;2,62;2,62;2,62;2,62;350;917
18.06.2015;2,62;2,62;2,62;2,62;3.000;7.860
06.07.2015;2,14;2,2;2,14;2,2;3.150;6.924
08.07.2015;2,15;2,2;2,15;2,15;892;1.928
14.07.2015;2,22;2,22;2,19;2,19;1.225;2.707
15.07.2015;2,17;2,17;2,17;2,17;1.700;3.689
16.07.2015;2,12;2,12;2,12;2,12;3.500;7.420
17.07.2015;2,12;2,12;2,12;2,12;3.000;6.360
23.07.2015;2,29;2,29;2,29;2,29;1.000;2.290
28.07.2015;2,1;2,1;0,52;0,55;2.213;2.282
29.07.2015;0,6358;0,75;0,6;0,67;5.400;3.536
30.07.2015;0,5;0,5;0,5;0,5;2.000;1.000
31.07.2015;0,41;0,41;0,3223;0,3555;25.800;8.711
04.08.2015;0,3223;0,3223;0,3223;0,3223;500;161
07.08.2015;0,271;0,271;0,271;0,271;500;136
17.08.2015;0,27;0,27;0,27;0,27;3.800;1.026
19.08.2015;0,27;0,27;0,27;0,27;400;108
21.09.2015;0,28;0,28;0,28;0,28;500;140
30.09.2015;0,2501;0,2501;0,2501;0,2501;3.000;750
09.10.2015;0,2;0,2;0,2;0,2;2.500;500
19.10.2015;0,1;0,1;0,1;0,1;2.000;200
20.10.2015;0,1183;0,1183;0,1183;0,1183;3.700;438
12.11.2015;0,02;0,02;0,02;0,02;1.000;20
16.11.2015;0,0164;0,0164;0,0164;0,0164;10.200;167
18.11.2015;0,0201;0,0201;0,02;0,02;2.600;52
30.11.2015;0,0162;0,0162;0,0162;0,0162;3.700;60
07.12.2015;0,02;0,02;0,02;0,02;5.000;100
10.12.2015;0,0235;0,0235;0,0235;0,0235;6.000;141
11.12.2015;0,024;0,024;0,024;0,024;500;12
17.12.2015;0,0234;0,0234;0,0234;0,0234;900;21
21.12.2015;0,04;0,04;0,04;0,04;17.500;700
19.02.2016;0,01;0,0121;0,01;0,0121;5.400;55
07.03.2016;0,0169;0,0169;0,0169;0,0169;500;8
15.03.2016;0,0158;0,0158;0,0158;0,0158;8.000;126
16.05.2016;0,0181;0,0181;0,0181;0,0181;2.000;36
