17.01.2020; ; ; ;33,4
18.01.2020; ; ; ;33,4
19.01.2020; ; ; ;33,4
20.01.2020; ; ; ;33,7
21.01.2020; ; ; ;34,7
22.01.2020; ; ; ;35,3
23.01.2020; ; ; ;35,7
24.01.2020; ; ; ;36,8
25.01.2020; ; ; ;36,8
26.01.2020; ; ; ;36,8
27.01.2020; ; ; ;35,2
28.01.2020; ; ; ;34,7
29.01.2020; ; ; ;35,3
30.01.2020; ; ; ;36,4
