17.01.2020; ; ; ;52,4
18.01.2020; ; ; ;52,4
19.01.2020; ; ; ;52,4
20.01.2020; ; ; ;52,25
21.01.2020; ; ; ;51,45
22.01.2020; ; ; ;55,5
23.01.2020; ; ; ;55
24.01.2020; ; ; ;53
25.01.2020; ; ; ;53
26.01.2020; ; ; ;53
27.01.2020; ; ; ;52
28.01.2020; ; ; ;50,8
29.01.2020; ; ; ;48,48
30.01.2020; ; ; ;47,82
2020-01-31; ; ; ;47,8
2020-02-01; ; ; ;47,8
