17.01.2020; ; ; ;12,48
18.01.2020; ; ; ;12,48
19.01.2020; ; ; ;12,48
20.01.2020; ; ; ;12,85
21.01.2020; ; ; ;12,36
22.01.2020; ; ; ;12,31
23.01.2020; ; ; ;12,17
24.01.2020; ; ; ;12,41
25.01.2020; ; ; ;12,41
26.01.2020; ; ; ;12,41
27.01.2020; ; ; ;12,48
28.01.2020; ; ; ;12,8
29.01.2020; ; ; ;12,59
30.01.2020; ; ; ;12
2020-01-31; ; ; ;11,63
2020-02-01; ; ; ;11,62
