17.01.2020; ; ; ;2,63
18.01.2020; ; ; ;2,63
19.01.2020; ; ; ;2,63
20.01.2020; ; ; ;2,51
21.01.2020; ; ; ;2,43
22.01.2020; ; ; ;2,51
23.01.2020; ; ; ;2,44
24.01.2020; ; ; ;2,47
25.01.2020; ; ; ;2,47
26.01.2020; ; ; ;2,47
27.01.2020; ; ; ;2,42
28.01.2020; ; ; ;2,44
29.01.2020; ; ; ;2,4
30.01.2020; ; ; ;2,36
2020-01-31; ; ; ;2,34
2020-02-01; ; ; ;2,3
2020-02-02; ; ; ;2,3
2020-02-03; ; ; ;2,35
